ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
B000VK08OC,A2XNYAQIK1EDLH,Qianwen Wang,4,4,5,2008-11-25,I love it,"Since I took this honey every day, my cough is totally gone.I cousume 2-3 jars every month. If the price can be cheaper, it is perfect."
B000PWYJJ6,AUDGV1OWJMOYD,"Linda ""Linda Cameron""",0,0,5,2012-06-11,One of the best chocolates for the price,"I have bought this same product at Costco during the Christmas holidays for about $13.00, but last year it sold out quickly. I found this on Amazon for $20 and free shipping. I have paid a lot more for Godiva or Sees chocolates but Ferrero Rocher's quality is as good for a lot less money. Sure, these are all the same, unlike buying assorted chocolates, but they are all good. I never bite into one and wish I had picked another.<br /><br />The only thing to watch out for is when you order. If it is warm weather, these could start melting, as they did in my mailbox. They were put away in a cool place and are still delicious but the foil wrapping is a little messy looking now.<br /><br />I treat myself to one of these each night after dinner. Yum!"
B000E682NC,A1L8V4YDDQZIRA,Silver,0,0,5,2007-03-18,My Favorite,"Of all the different flavored teas we purchase, this one is my favorite, either alone or mixed with other tea flavors, it adds spice and layers of flavor to other teas."
B008IY5EGU,ASIMCC20UVK58,R Shackleford,0,0,5,2012-09-18,YES! Tortilla Popchips,"I eat Popchips every day! So yeah I was a little excited when I saw they came out with Tortilla Popchips... IMO they nailed it! It is crunchy but indeed slightly puffy compared to a normal tortilla chip. I don't find the puffyness to make any difference in comparison to a regular tortilla chip though. I just read another reviewer saying these don't taste like corn tortilla chips and I couldn't disagree more. These have a great fresh corn tortilla chip taste. Basically these taste like a great tortilla chip but without any greasy feeling or taste. As far as the flavors go that's going to be subjective. Nacho cheese Doritos had always been a favorite of mine before Popchips and I think the nacho cheese Popchips are a great alternative. Sorry Doritos, too much fat. Ranch is good also and I'd rank it 2nd out of the 4. As far as the limon and salsa they don't stand out as favorites but I have no complaints and they're nice to have for variety."
B001LO1A0S,A2Q4P6TGQIGLFD,John Donaldson,1,1,5,2011-10-28,THE BEST,This is the best Veggie Juice out there. I recommend this to my family and friends without hesitation. I have yet to find better in the store or this cheaper. I drink it several times a day.
B005XEL7WI,A1Y8ISEOOCUKHT,"claresmom ""claresmom""",0,0,5,2012-07-29,"Excellent brownie mix, perfect for long-term storage or camping","I think Marie Callender's brownie mix is every bit as good or better than any of the leading brands, but one of its great advantages over all of them, in my opinion, is that it comes packaged in a heavy plastic sealed bag, not in the usual cardboard box containing the typically flimsy plasticized paper pouch inside. Consequently, I feel much more confident about storing it in my pantry long-term, because I know the contents will be utterly impervious both to pests and to weather. These bags are also quite convenient to take camping (yes, with a camp stove you can make brownies out in the wilderness! That's what silicone brownie pans are for, isn't it? ;) ) because, again, in its sturdy sealed plastic bag the mix is impervious to pests both large and small and even more severe weather than in my pantry, plus the plastic bag, while sturdy, is much lighter and easier to cram into odd corners of a backpack than a cardboard box is, and if it rains heavily or the canoe takes on water, there's no need to worry about the mix being ruined!"
B000CQG87Q,A2HJPG1L877M73,L. L. Price,0,1,5,2011-03-25,Wonderful ginger and lemon flavor,"An ""herbal"" type tea, with real ginger and some lemon flavors, including lemongrass.  Also contains safflower, hibiscus, and some soy. Like a ""ginger ale"" tea."
B0030VBRCG,A2HTY2NPARONVH,C. Jones,0,0,5,2012-08-31,Yummy & easy,My baby loves these. & we can bring them anywhere since they're not glass and we don't need anything since he can just suck on it as is. & have to love the fact it's organic.
B007Y59HVM,A28912I1OUEPQ3,Jim Slade,0,0,5,2012-10-06,San Francisco Bay coffee,"I like the strong yet mellow taste of  this coffee.  It's a good way to start a dreary morning.<a href=""http://www.amazon.com/gp/product/B006IOKA84"">San Francisco Bay Coffee One Cup for Keurig K-Cup Brewers, Fog Chaser, 36-Count</a>"
B00061R4AW,A1KFVC6D51VXCZ,Billy Gray,2,8,5,2008-10-16,Good Gum But Why Pay The Money,I bought the gum so I could do the free super saver shipping.  I was 70 Cents away from it and this was the cheapest thing I could find shipped by Amazon.  It's good gum. All natural and stuff but why would you pay over a dollar for a pack of gum then pay to have it shipped to your house and wait a week to chew it.  You can go to the gas station on your way home from work or school and enjoy the gum right then.  Of course it is all natural for the health nuts which is good I guess.  But my way of thinking is would you rather have bug poo or bug poison on your food.  It's give and take.  Neither is good for you.  In short it's good gum.
B000EH2VV0,AJ6KBTY1RX9A8,D. Mack,2,2,5,2008-03-23,great product,I like this better than the couscous I buy at the grocery that comes in a carboard box.  Better price and I bet it stays fresher.<br /><br />Try making it with more liquid than the recipe calls for.  I use approx. 1 cup liquid (chicken stock or water) and 3/4 cup couscous. Comes out much fluffier.<br /><br />I don't add oil or salt and it's just fine.
B001EQ5A5E,A20JCTL2DCQNP8,CVanSant,0,0,5,2012-03-04,"Forget the redfish, use it on steaks!!","Searched around for the best price, and because I'm a prime member w/ free shipping, the best total price was here at amazon.  I've used this for several years to coat steaks before grilling (adding blue cheese and grilled Portabella mushrooms on the top), and I can say, a better steak can't be found for me.  With two large containers, though, I've gotta find some more uses for this delicious seasoning...."
B000JIN1H2,A1N1SICJ6274R,S PATE,0,0,5,2011-12-04,Tasty!,"Pirate's Booty, Aged White Cheddar tastes very similar to Cheetos white cheddar snacks without all of the calories and fat.  Even my teenage son (who hates anything healthy) loves them!  They're great when you crave a salty snack and don't want a b-zillion calories."
B000SATUWG,A163FM7EZC101G,"Stacy M. Mitchell ""smiles2u""",2,2,5,2011-07-03,Good stuff!,A little softer but the flavor is similar to the old Callard and Bowsers.  Have been trying to find  replacement since they quit making that wonderful product.  This one fits the bill.
B000CQBZQK,A3LSUKN4IFS6VD,Internet Diva,0,0,5,2011-06-23,THE ONLY TEA I DRINK!,"Like others, I too have a big issue with caffeine.  And, most decaf teas are dull. Even the other Chai Teas (in other brands) didn't taste as good as Stash's Chai Tea decaf does.  So, this is the only tea that I drink!  It starts me off every morning.  I add 3 packets of the Natra Taste sweetener and some milk and it's just delicious!<br /><br />I love the flavor.  I do not find it heavy in clove, or cinnamon or anything.  I find this a very nicley well-balanced, flavored tea.  Of all the Chai Teas on the market (reg. or decaf) I love Stash's blend the best of all.<br /><br />I was buying it regularly at my Safeway grocery, and then for some reason, it just wasn't around anymore. In fact, there wasn't any decaf tea at all in the store.  Geez!  So, then I went over to the Giant (a longer drive), and was buying it there.  Suddenly, it's not there anymore either. Geez!<br /><br />Thank God I found it on-line.  So, these people have me now as a loyal customer and I hope this is going to be available for a long, long time."
B007Y59HVM,A2UQXRR458CWZV,Shari Best,2,3,5,2012-03-06,It's different from k-cups,It's a different kind of k-cup but it works great.  I liked the coffee too.  I prefer a strong coffee and this one is good.
B000ETXO8M,A2I0L9WWHWLGOA,Karen Powell,3,3,5,2007-11-03,Double Salt Licorice,Excellent product. I bought this for my boyfriend who is Dutch and loves this kind of candy. It's hard to find in stores and this was as good as he remembered as a kid in Holland. Will buy again!
B003TIT7SG,A3VNAMF65DRTZ2,J. Krug,1,1,5,2011-09-19,little bar---big taste,"I am trying to watch what I eat, so for breakfast I have a Corazonas Oatmeal bar with my coffee and I am satisfied until lunch.  I love the oatmeal, the banana walnut and cranberry flax bars. I have tried other breakfast bars but they were just not as hearty and filling as the Corazonas bars. Corazonas  has a ""just right"" taste and texture I love."
B000USIOC8,AYDJ525CZXRPB,"Jacki Abraham ""Jacquelyn""",1,1,5,2010-09-20,cats love it,"This is about the only thing my spoiled cats will eat but no pet stores in my area sell it, thank goodness for Amazon!"
B001MURXMK,A1E079MVIIMWOK,Mommyohs,0,0,5,2012-05-17,What's with the PRICE >.&lt; !!,"Guys, Walker's is really nice shortbread, close to my traditional family recipe but honestly, $525.54 that's $114.25 per pound???? Ridiculous. You can buy a lot of butter, flour and sugar for that, LOL!"
B001BCXTGS,A2E2PA6UNK1E05,Labarum,0,2,5,2008-12-03,Two Paws Up!!,"I cannot really comment my own opinions on this product since for obvious reasons I will not be sampling it but I will trust the vendor that it is every bit as good for my cat as they say.  How would I know differently anyway?  All I can tell you is my cat's reaction.  This consisted of the following:<br /><br />""Meowwwww! Errowwww!"" (as I am dishing it out)  After placing it on the floor there was copious munching and slurping until the bowl was empty followed by licking of chops to devour anyy stray morsel that may have stuck to a whisker and then a forlorn look that indicated the preceding events should be repeated.  I'll take that as two paws up or whatever the feline equivalent is to the Siskel & Ebert sign of approval.<br /><br />None of this is any great surprise.  The noted finickiness of cats usually applies to dry food.  Place a bowl of any random dead animal parts in front of them and they are far more decisive.  Still, this was an especially energetic performance and hence the high rating."
B006ZC3IHY,A2JGMEZYBX2CHD,Betty,1,1,5,2012-02-14,FAVORITE COFFEE,GLORIA JEAN COFFEE HAS BECOME AN ADDICTION FOR ME ( A GOOD ONE THAT IS) MY FAVORITE IS FRENCH VANILLA AND YOU ALWAYS OFFER IT AT THE BEST PRICE
B000JKB4VU,A1NMQPQLKKEU75,S. LECLERC,2,2,5,2007-05-12,Goji Berries,"I have ordered these several times and each time everything comes on time and, of course, the berries are wonderful."
B0060KOF4Q,A24X8P2TG2AR02,Cody,0,0,5,2012-07-15,Great variety!,"Great variety of coffee, some top brand name K-cups too. I only had one decaf in my box which is fine. I was very surprised to see <a href=""http://www.amazon.com/gp/product/B006Q82652"">Brooklyn Bean Roastery Coffee, Cyclone, Single Serve Cup for Keurig K-Cup Brewers, 36-Count</a> in the box. They are a relatively new K-cup brand and their coffee is amazing, probably the best I've had. I'll definitely be buying this in the future."
B001E5E2FY,A1NE7ATGCNKYPV,Ginji9,1,1,5,2009-04-30,I love this pasta!,"I love this product - I think it's the closest thing to ""real"" pasta a gluten-free person can currently find."
B008Y5NGWM,A2M8WQC4KW2GMG,Melissa,0,0,5,2011-12-16,Great!,"Bought these as a wedding favor for my wedding, and they were great. Ordered a few boxes and they were fresh and came fast! Thanks Jelly Belly!"
B0053B7TK0,A3MYDCJTJELXZ9,Jay,0,0,5,2011-10-24,cheaper at the grocery store,I love this soup but don't buy it here buy it at any grocery store 1.79 each regular price. I thought shopping online would be cheaper but its not
B002AK88SY,A1YDQ8I5KVNF8P,"Rangermenace ""Kinglord""",6,6,5,2012-02-05,Sodastream,"After years of dealing with increasing price of soda, finding place to store it and returning  empty bottles decided to give this a try. We bought ours at Costco which came with 1-130L Co2 Carbonator, 2 1-Liter Stainless Steel Bottles and trial flavors pack for $99. First let me say I'm very pleased, the flavors are not bad at all and i can use my own filtered water from either the fridge or Pure faucet attachment and no longer need to pay or bring back bottles for the deposit. They also have much less sodium than store bought soda with the exception of Diet Rite.<br /><br /> I have tried many diet flavors and the ones i like the best are Orange, Caffeine free cola, dr pete, Fountain Mist, Cream Soda and Root Beer. As for the cost it has changed everything, no longer have to pay deposit, return empties or search for sale price on soda which means lot less trips to the store saving me from impulse buying and gasoline usage. I can now make fresh bottles of soda whenever I need it (unlike store bought soda which can lose carbonation)  and any flavor I feel like at the time. Already used up  1- 130L Co2  carbonator bottle so ordered 1 full bottle + 1 exchange for empty bottle from SodaStream web site this way I'll always have one full bottle when one is done. You should always search the web for coupons for any online store before ordering and SodaStream is no exception, saved $15 which is the price of the license on a new bottle.  So it cost me the same as if ordering to exchange 130L Co2 Carbonators, pretty sweet. If you order 10 bottles of syrup at a time you get one free  and with on line coupons and cashing in points your earn from them with every purchase can save you more than just the shipping cost, the cost of a trip to the store. For me the SodaStream is well worth the cost."
B000ILILLQ,A33GNK2H4F1EC0,City Of Rocks,0,0,5,2010-07-31,"Tasty for a ""cookie-free"" cookie","I've been struggling with food intolerance lately, and by far the worst offender is sugar. Be that as it may, for some reason I don't have a problem with these cookies although they do contain sugar in the form of evaporated cane. They taste wonderful with just the right amount of spice and taste great dipped in coffee or milk if you can have that. I'd never know I was eating wheat-free gluten-free, or as my husband calls it, a ""cookie-free cookie,"" had I not read the package first. I like ginger snaps to begin with, and these taste great. They are a bit larger than a quarter, are crisp rather than soft, and have 130 calories per 4-cookie serving. No trans fats; 10g sugar."
B001CWSKFC,A2MXQ8HR34VLV,Dorm Room Shopper,0,0,5,2009-03-03,Great Pretzels,I would never guess that these pretzels were gluten free if I had not read the label.
B000ELGPAO,A2YU1MWFP5DIVD,C. Vargas,9,9,5,2010-04-25,nice little set,"The picture for this item shows the top of the screw on damper as flat, but the one we received has a convenient slot for a screwdriver or the flat bottom of your spoon handle. The lid doubles as a plate to set down the coffee filter after you're done with it."
B0038B39E2,A30LJ78OID5YNK,ARLENE PALERMO,7,7,5,2012-06-07,My Favorite--I LOVE this stuff,"I have multiple food allergies, which makes a grab-and-go breakfast...well...not possible. I wanted a meal replacement shake because I tend not to eat during the day (way too complicated) and not eating actually helps me gain weight. I also have some other health issues--like Hashimoto's--directly related to my allergies. Food is an issue for me, and so is energy and feeling well.<br /><br />I'm not vegan, but I prefer vegan foods for their cleanliness. I can't have soy, but many vegan products are soy-free anyway. I also like whole, organic, Non-GMO foods, and while I prefer Raw, I don't mind non-raw foods, either.<br /><br />I tried several vegan, gluten-free, soy-free, dairy-free shake mixes: Garden of Life, Vega, Inca Meal, RAW, etc. This is, by far, the best tasting, best ""feeling"" shake I've tried.<br /><br />I've tried all the flavors--Chocolate is my fave, then Pomegranate (sp?) Mango and Vanilla Chai, in that order. I mix mine is a shaker cup with a little mixing ball. I use Vanilla almond milk and a little agave syrup (I hate Stevia, it tastes like saccharine to me) and sometimes I throw a little extra hemp protein in, chia seeds, and flaxseed oil. I haven't bothered with a blender yet. One day, I'll put it into a blender with some fruit.<br /><br />Let's be real: this is a whole food shake with fruits, veggies, grasses, and hemp protein. This is not a mass-market, full-of-stuff-I-can't-pronounce homogenized drink. This is real food, synthesized down to a mixable level. Dunkin Donuts it's not. So?<br /><br />Truthfully, the pure, clean, feel-good energy I get from this, plus the cleansing, tonifying, and gut-health benefits are worth chugging down a slightly earthy drink every morning. Mixed with vanilla almond milk & a little agave, I actually savor the flavor--not too sweet (sweet in the morning makes me gag) chocolatey and, well, nutritious-y.<br /><br />Try a sample packet (you can get them at your local HFS, usually) and see which flavor suits you. I don't ever like this mixed in water--its just too thin. I DO use it on oatmeal, or stirred into yogurt. This is an awesome product. I just saved $12 over what I pay at WF, plus Amazon will deliver it to me every 15 days so I'll never run out...heaven!"
B001D9RVMM,A3CSMZHHBRR78G,Rayray,1,1,5,2012-06-28,good,"My 5 month old german shepherd/rotty loves it. Its kind of like licorice, easy to break apart but does not fall apart. Too bad it was gone in less than a week, lol"
B001QEB3D2,A2REEV3D2T2R7T,"CAM ""cam""",1,1,5,2010-09-30,SHHH - Don't let them know these are good for them.,My 2 MinPins love these chews. They each get one of the small size every morning after their walk and will drive me nuts until they get them. Their teeth are very clean and their breath doesn't smell either. I buy them by the case from Value Pet Supplies. Really nice people to do business with.
B005VOOL00,A1I477ADGMLVJM,"D. Matlack ""Guidedog""",0,0,5,2012-03-20,Outstanding!,"This is an astoundingly good cup of coffee!<br /><br />From the scent to the cup this is a great medium bodied coffee with NO burnt beans & NO bitter taste - during or after. The Ethiopia Yiragacheffe is the ""exotic floral and berry"" blend, yet all I could savor was a brilliant smooth cup of coffee that had absolutely NO need for sugar, honey or cream - it is quite frankly perfect as is. Also easy on the stomach.<br /><br />No instructions, but they are single serve pods made for single serve brewers. As for a standard brewer, compile pods for brewing according to taste. Experiment & enjoy.<br /><br />I shared this with my family, we have a new morning favorite."
B0001GCNXU,A1LMGSNJS6QDLE,Nameless1,0,0,5,2011-08-04,Terrific Taste,Just love this sauce.....great flavor that goes well with anything.  Best sauce I have ever tried.  Highly recommend it.
B001BS4G6O,A1Q5U6NU1PAV65,John Steiner,0,0,5,2009-05-03,Easy and My Dog Loves Them,"One of my dogs needs to take pain meds and it tastes bitter to the point that he would spit it out.  Answer, Pill Pockets.  He loves them and the medicine is no longer a problem.<br /><br />By the way, this is how the kennel at our vet's office always provides meds to their dogs."
B000HQR0QO,A7XW9I3YOAH8T,M. Tobia,2,2,5,2009-04-24,Tastes Amazing!,"baked, tastes like shrimp, and so much better then a regular potatoe chip, they're extremely addicting so be warned. But they taste amazing and go really well as a side with some ramen."
B001D0GVAO,AIH9HQM85CD2R,"Ronald W. Levy ""myjuggler""",0,0,5,2009-04-20,Decaf that really is jazzed up,Decaf doesn't have to be weak and boring any more.  The Emeril's Jazzed Up Decaf has a great strong flavor.
B003DA54KU,A36570B2QPSB4M,C. Brocious,0,1,5,2012-01-03,doggy heaven,My dog recived these for christmas this year. and he loves them! he doesnt like any of the fake bones or made treats he loves real bones of course what dog doesnt! Hes been chewing them up for hours and hours since.
B001P22GHC,A1WKN1EOXSER0D,"Mom 2 Two ""wife2abadge""",2,2,5,2010-02-22,YUM!!!!!!!!!!!!!!!!,"I don't particularly care for almonds, but wanted to have more in my diet, since they are so healthy. A nutritionist told me that 2 T of almond butter would equal one serving of almonds. I had tried jarred almond butter several years ago and found it rather dry and tasteless. I ordered some Barney Butter online and the minute I tried it, it was love! It is creamy and delicious and well worth the cost. I eat it in my oatmeal, on bananas or banana bread, or on whole wheat toast almost every day. I usually buy jars of it, but the little packets are really nice for travel or to keep at work."
B000I1OLT2,A281NPSIMI1C2R,"Rebecca of Amazon ""The Rebecca Review""",0,0,5,2012-02-22,Pure and Not Bitter,Green tea can be very bitter especially if you brew it too long. This tea brews quickly and has a very pure taste and delicate aroma. I like drinking each cup with a packet of stevia. It seems to sweeten it just enough without masking the subtle silky flavors. This tea is made of rare white tea and green tea. White tea actually has more antioxidants than green tea and has less caffeine. So this particluar tea is very healthy. However you will probably drink it often because it tastes so good.<br /><br />~The Rebecca Review
B005Z2IKPA,A1KOB8RCJESEE6,monika,0,0,5,2012-08-26,works for me,I have been enjoying product a lot so far. helps me to focus and makes more calm and relax. I did not observe any side effects so far.
B000CQG8K8,A79F0QVNU2TID,"DeNeen Brown ""book nut""",0,0,5,2008-05-15,Like no other earl grey,"This is more than just Earl Grey, the flavor and the fragrance are intense. After this tea, the other brands are just bland. I love this tea."
B001RVFEP2,A3A1OA237FOZFK,#1 Amazon Fan,0,0,5,2011-02-06,From a picky eater - I love these,"I was a little hesitant to try these, especially after reading such mixed reviews although overall they were positive. However, I liked the idea that they are healthier than regular chips and I figured they would be great for school lunches, quick snacks, etc. I decided to give them a try and figured if we did not like them, they could be donated.  I ordered a mixed case the first time around to see which flavors we liked more (or less) and thought that would give us a good sampling.  After deciding we liked most of the flavors, we decided to try other ones as well.<br /><br />Despite the flavor preferences, these chips do not taste like cardboard.  At first taste, they are a little crunchier and thicker than you might expect. I think this is a good thing, because it means they are not heavily-laden with oil.  The 0.8 oz bags are 100 calories each as well, which is much better than the other alternatives and gives you the enjoyment of chips without the extra calories, trans fat, etc.<br /><br />I have included a summary of opinions below from myself, friends and family for each flavor:<br /><br />Sea Salt & Vinegar - Great, the absolute favorite flavor for everyone<br />BBQ - Very good, I'm not crazy about BBQ to begin with but would say this flavor is ""sweet"" BBQ. Everyone else loved them.<br />Cheddar - Very Good, probably close in preference to the BBQ<br />Original Potato - Good, but a little salty (seems to fluctuate somewhat between bags)<br />Salt & Pepper - Good, everyone liked them but preferred other flavors more<br />Parmesan Garlic - Good, but overall was 50/50. You definitely taste more parmesan than garlic and most people were expecting the latter.<br />Sour Cream & Onion - Not so good, no one really liked these enough to want more or to even finish the bag<br /><br />I know taste is a very subjective thing, but I hope this review helps someone decide to give these a try. I did get them at a reduced price through subscribe & save, and shortly after my first order, Amazon had them on the Gold Box for an even better price.  I think the average price per bag came out to approximately forty six cents a bag and had free shipping under my prime account."
B007OXJMD2,A2C27IQUH9N1Z,audrey,0,0,5,2012-08-10,good deal on K-cups,"We were given a Keurig coffee machine for a gift. We really like the ease and convenience of use, but the K-cups can be very expensive. I've done extensive comparison shopping, and this particular deal is the best I've found (in online or retail stores, and even different packs here on Amazon). There are not a lot of K-cup decaffeinated choices, but since I like hazelnut flavor, this is a good choice for me.<br /><br />This is a nice mild hazelnut decaf at a good price."
B007TJGZ18,AAYPNKBSZVUBZ,R.C.,2,2,5,2011-03-13,Nice strong BOLD coffee,"Nice strong coffee - smooth but does have a bit of acidic taste at the end. My favorite is Coffee People's Donut Shop, and the Double Black Diamond is a bit stronger with a kick at the end. I've tried three cups so far. Of course it's all preference, but I think this is great. I would buy again. Strong but not too strong. Of course I do drink it slowly...this is not one to gulp down! Don't let the reviews scare you - if you're looking for a new bold coffee try the Green Mountain bold sampler pack - good choices in there, including this one!"
B009HFZS1A,A1ECIT3IBKPQCV,Blaqueniss,0,0,5,2012-10-13,Coffee Fan,"Sooooooo delicious!!!  This coffee is so good that it's almost orgasmic!  I have tried a lot of coffees and none have ever beat out DD's Original Blend...NONE.  And now I can buy it in K-cup style; it is a little pricey, but you can best believe I will scour the web for a better deal.  This stuff beats Starebuck's Sunrise Morning Blend--hands down!!!"
B001BS4G6O,A3A8R62YGYRMTJ,Wiffylee,1,1,5,2010-11-07,Fast Delivery,Product was exactly as stated and delivery was quick.  Would do business with again.
B002LBV9AG,A2AP9LUTDDR25S,That-Guy,0,0,5,2012-07-16,WOW!!!,"This is the absolute best, your life isn't complete until u have had a box of these...delicious, tasty, moist...just wow..."
B006N0ZFRE,ABIDPTZJE14L9,Christina,0,0,5,2012-02-18,good,Item shipped fast. Taste delicious. This is the second that I bought Graroto here. Highly recommend this to those love Brazil chocolates.
B002YLGA0W,A2IUN8DVEPZOX4,serious sam,1,1,5,2011-04-24,good quality good price,"My kids and I loved it, because  is the best popcorn that you can eat  at a lower price and excellent quality. better than movie theater popcorn. healthy snack that I personally recommend."
B000EQX6QK,A2FNKYE421PO6Y,Dee,0,0,5,2008-01-07,Sweet & Spicy,"My case of Terra spicy sweet potato chips arrived perfectly! Speedy shipment, perfect packing, wonderful product!  5 stars all around!"
B002EYBB3A,A32E6M5S6VVN0F,RockFan,1,1,5,2011-05-12,Awesome tuna!,"Of course, I love the fact that this tuna is low in mercury and high in Omega 3 fatty acids.....but it is also delicious, very little ""fishy"" odor or after taste, and the whole can is full of tuna, not half full of water! It's worth the extra cost, because you are getting a quality product."
B000BF3AGU,A3L5ACZZBE72IY,Jennifer Parker,20,20,5,2006-05-03,Lifetime Linketts Lover =D,"I've been eating Linketts since I was a very young child since my Grandparents are vegetarians, and I LOVE them.  I will admit it is a very aquired taste.  I even got my boyfriend started on them and he loves them too.  =D<br /><br />I would suggest finding a store that sells them by the can before you invest in a whole case.  I know that you can find them at Raley's on the West Coast.  If local health food stores don't carry them check to see if there is a Seventh Day Adventist Church near you.  The SDA Church typically has a book center that sells the Worthington/Loma Linda products.<br /><br />Edit:  I have also found Linketts in the natural food section of Kroger's here in Texas as well.  Another Edit.. My local Kroger has stopped carrying Linketts.  =("
B001PEWJWC,AXJYL607ABWIB,Joe,2,2,5,2012-04-13,Awesome.,"My wife likes hummus and I didn't so I figered I would try to make it myself and if I needed to I could make it with a flaver that I liked. Didn't have to do alot of trying with these as the base. They were fresh, clean and tasted great. I like the burlap bag too."
B0001X74JG,A19LRWMMUJ8ESJ,Lisa Altman,1,1,5,2007-10-17,delicious addition to recipe,"My friend used this on a roast and it was absoluteky delicious. The taste was great, not overpowering. Better than any restaurant. Get all of them. Very nice company and accomondating."
B001EPPC80,AV3MFXRMBTEIU,"Arun Gopalan ""Arun Gopalan""",5,5,5,2009-11-02,Simply superb packaging & shipping !!!,"After reading some of the earlier reviews about bad packaging, I was a bit hesitant about ordering my favourite biscuits over here, but I thought I will give this a try. But when the product got delivered, I was simply eccentric at the superb quality of the packaging. Kudos to Amazon again :)"
B000LQNK6Y,A2COJ40JBMXED1,T. Cheng,3,3,5,2009-05-11,Good companion with my term papers,"These tasty shrimp crackers remind me of hometown crackers--they taste exacly the same, yummy!<br /><br />That's why I always have them when fighting with my term papers."
B004ZIF3SW,AMRMK86X3PKXD,R. Thomasson,4,4,5,2011-08-25,Best Macaroon Ever!,"Now here's the deal. I love coconut. It's my favorite sweet. Candy, cake, cookies, give me coconut and I'm set. I have eaten every kind, brand and variation of coconut macaroon known to man and these Mrs. Crimbles cookies are (other than fresh out of the oven) the best I've ever had. The are very moist, perfectly browned, dense, sweet and fundamentally delicious. Don't waste your time with dry, gummy or artificial tasting ""roons"", these are the real thing."
B000GAT6NG,A3COFFWRBBQ917,M. Hartman,0,0,5,2012-10-16,Organic Coconut Oil,I really like the oil. Coconut oil has the good oils in it.  It is being touted by researchers as a good oil to off-set Alzheimers. I use it on my skin as well.
B001M09BTS,A1IJWSB8RWIGMN,"Jeffrey W. McClure ""Gamaeliel""",0,0,5,2011-06-18,"Great Oatmeal, Low Cal, prep in two minutes","What a deal! These instant oatmeal packets are a fraction of the cost of a popular diet company's instant oatmeal, have about 30 less calories and taste great. The packets include extra soy protein and vitamins and are effectively a meal in themselves.While I can clearly taste the maple flavor, we have not experienced the strong smell complained about in at least one other review. This is a great snack or weight-loss meal if you like oatmeal. Unlike the relatively expensive diet company product, I find no need to add flavoring to this product."
B0049ULB78,AUHM3WCYV8YM,JPIII,0,0,5,2012-02-23,Nice Blend,"This is a very good blend if you like your coffee strong and dark.  It has a very nice flavor that's a bit earthy and smooth.  The aroma is a ""wake up"" one for sure and it will bring a smile to your face.  You can't go wrong with Green Mountain anyway."
B0045TVADI,A29WVRKG0IC9OL,Gavin J.,0,0,5,2011-12-11,Great taste and value- too bad it's no longer available on subscribe and save,"The syrup tastes really great with no aftertaste.  It enhances the flavor of pancakes and waffles. Unfortunately, it is no longer available on the subscribe and save option. With that said, when buying make sure you consider shipping costs to ensure you get good value for the amount spent."
B001D8PJ90,A23NGEOT9J2A6C,Dr Benjamin,0,0,5,2012-09-10,Good product,"I like this, especially because of the reduced salt content. We eat a lot of vegetarian food and also have many vegetarian and vegan friends so this product is ideal as a flavor boost without having to rely excessively on salt."
B000BBY7ZC,A13H72O7HK2A49,"H. A. Masters ""Loving the Universe""",0,0,5,2008-06-15,She was so Happy,I sent these to my best friend in the US and it made her day. She was having Chemo and to come home to those was just a big surprise. She showed me them on webcam and they had  lasted for quite sometime. Would buy again definately.
B0002SA9AQ,ANG75IDEZZSTV,Melissa Taylor,2,8,5,2004-11-02,pigs ears,its an amazing product an my dog love them .. The graphics on the package are fantastic!!!
B001EQ4CJO,A3BVBAP95LQTUL,spacerman,0,2,5,2011-01-18,My favorite nuts,"My wife is 76 years old and is missing a few important chewing molars and found that these walnuts were very light and tender making them very easy to chew and enjoy. I have no chewing problems and enjoy them as well on occasion. I would normally have a negative reaction in my mouth when eating more than one walnut directly out of the shell, but with your dry roasted formula I can eat a handful or two with no side affects. I recently changed my ordering times so we never run out of these delicious nuts; however, we received an extra 6 can shipment about a week after a double order of 12 cans. I would like to review my automated ordering cycle so the canisters do not pile up. In addition, it would be nice to know what the suggested shelf life is for this product in their sealed container? Since your company is in upstate California and we reside in the San Diego area, your shipments do get here quickly after they are ordered manually. This may be a better option for us if we can still get the generous price break you offered for subscribing.  Armen Tavy"
B00141OX52,A3O4EU9AIG8RKA,Nancy W. Mccartney,0,0,5,2012-04-11,dogwell treats,"Have been very pleased with this product, only some times they are softer then they should be...I like them when they are harder..."
B001ELL9WM,A2LKX5SPYYICDZ,Stacey F.,1,1,5,2008-09-18,My Favorite,"I think that the previous reviewer was talking about a different tea.  This tea does not have anise.<br /><br />This is my all-time favorite tea.  I have tried many, many teas and this is the only one that I really enjoy.  I love Numi Moonlight Spice.  It is the perfect blend of flavors and it very warming with cinnamon and ginger and has a nice balance mixed with orange, lemongrass and lime.  Also there are NO so called ""natural flavors"" used, only the real herbs and spices."
B000KV61FC,A3PIQCO0P4201P,"Valerie Ciomperlik ""VALCO""",1,1,5,2009-12-16,Excellent,"WOW, this is a cool dog toy. Have a year and half old Rat Terrier that absolutely loves this thing. I did have to fill it up full(I use cat food) at beginning so she would get rewarded aften but now there is no problem. She drags it around the house and plays with it until its empty."
