ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
B000FNB3AI,A30H2PF9KDXI56,J. Robinson,0,2,1,2009-09-20,Gluten free by Nana,"I don't know which was worse, the ginger or the lemon cookie.  All I can say is the texture is really off putting to me.  Gluten-free is challenging and getting the best texture is difficult.  Seems like too much reliance on rice flour (cheaper).  Maybe an increase in another gluten-free flour would help.  I ended up donating them to the local food bank."
B002XZNCFA,A2RWQ9JGSTVY49,Cheryl,0,0,1,2012-05-15,Be wary of duck treats from China.,"My dog absolutely loved these and a year ago I would have given 5 stars.... but my dog got very sick and passed a few months ago at the young age of 8 1/2.  We are suspect now that these treats may have played a part as the American Vet association has tied dried jerky treats from China to acquired Fanconi Syndrome of which it looks like my dog developed. He ate a lot of these.  They are not sure if it's ingredients, but perhaps how they are being processed.  I hate to post something that is still being investigated, yet I feel it important to pass on just in case.  Do your research."
B003B4LYAW,A1TPW9EM0GGMWY,Daisy,2,2,1,2011-10-16,"I love cookies, but sadly, these aren't good","I love Mrs Fields cookies at the mall, but, these I bought a few weeks ago and won't even eat.  And, I eat every cookie in sight.  Maybe, I just got a rotten bunch, but, will never buy again.  Very disappointing because Mrs. Fields are always great at the mall."
B000FDMLUO,A2LJJ4482V9LAW,SunnyBeachLife,4,5,1,2009-05-01,Wasn't a pleasant experience!,"I have enjoyed other Hodgson products but this was awful.  Heavy, dry, tasteless and unedible.  Also, plastic packaging on mine wasn't sealed on some. I may report that to Amazon.  I thought that was why they were so bad (stale possibly?) but after seeing other reviews...they are just bad.  They need to change the recipe...healthful doesn't have to taste like this."
B000EDGBA6,AGNRFD0XWGF25,Arturo,1,1,1,2009-01-14,Disappointed,"These sounded good, but lack favor.  Not worth the price.  I won't buy again."
B00430C1BY,A2A8QGDQADLB4W,sleighboy,0,0,1,2011-11-28,"Does not qualify as coffee, bleh!","I've had bad coffee and instant coffee before, this is terrible and I do not want to call it coffee.  I have only tried the Caramel flavor because I got it for next to nothing and I figured it was worth a try.  Some coffee is bitter and it is pleasant, this is bitter in a terrible way and the sweetening combined with this special bitter makes it repulsive.  I've tried it as a flavoring in brewed coffee, also disgusting.  You cannot escape the bad taste that lingers after each sip.  Nobody should drink this and form an opinion of coffee or Starbucks coffee based on this product."
B0012XBD7I,A3ARZW7S96SESC,Lillie Walker,2,2,1,2012-04-06,HORRIBLE I CANT BELIEVE THIS!,"Terrible! I cannot believe this, I received this item and EVERY SINGLE BAG WAS OPENED BUT 4!!!! I'm stationed in Afghanistan and this was gonna be a snack for my team while going out on missions. I was so embarrassed when the bags were opened and spilt out all in the box, gross! And the box is filled with grease stains. Idk if it was from the airplane ride all the way here, but the box should have been more insulated and bubble wrap should have been used instead of paper. I'm very unhappy with stale crusty chips out the bag and us soldiers cannot enjoy now."
B001PMC3O8,A18Q7QC9D36EYD,CathyHarrington,1,3,1,2012-01-21,avoid!!!,my cats hate this cat food. I have never seen them turn their nose up at anything. It's terrible. I had it on recurring delivery and cancelled it and was shocked when it arrived again. They refused the return! I am very disappointed. My cats won't eat it and I can't send it back and didn't intend to reorder a second time. GRRRR
B00355AKX4,AB4AYE45X5EEL,smartestguy2014,3,6,1,2011-03-09,"Once again, extremely overpriced..........","If you ordered from amazon, you've been ripped off. Sam's club sells this item for around $6.00 and they are normally 2 or 3/$1 elsewhere. Don't order from amazon."
B001D0GVAO,AZQNQC0KXN3EG,JDZENTLER,0,1,1,2011-10-03,THIS COFFEE IS SO WEAK TASTE LIKE HOT WATER,THIS IS THE WORST COFFEE WE HAVE EVER BOUGHT FROM YOU.WILL NEVER BUY AGAIN.IT IS SO WEEK TASTE LIKE HOT WATER I WASTED MY MONEY ON IT.I AM NOT HAPPY AT ALL.
B003YCW6TE,A26CZI06AC8DE5,"Robert ""RC88""",0,0,1,2012-10-10,Doesn't Taste Like Cola! Way Too SWEET!!!,"I really love gummi candies of all kinds & flavors, but this one for some reason has no real taste other than being really excessively sweet. The other gummi cola candy from Haribro is much better than the one from Trolli. I just can't taste any cola flavor at all from the trolli gummis, it's way too sweet in my opinion. I do not recommend this product and i will not be buying it again."
B002VRQJGO,A3NVNHJ1SJW080,E. Vanketel,2,8,1,2011-02-26,Even a little at a time........not for MY cats!!!,"Good idea........all natural, all meat, no fillers.........but ALL  4 of my cats had terrible digestive issues with this food. We introduced it a little at a time and they ALL had miserable diahrrea!<br />After 9 days of cleaning poop , we are throwing it out. Back to Science Diet and Friskies.<br /><br />Feb. 02, 2012<br />Tried this again for our new kitty......7 month old Bubba......after adding a tablespoon at a time to his commercial food over an 11 day period and spending every day cleaning up diahrea, I again state that this is too rich for my kitties.<br />Back to Science Diet for everybody."
B0006G4V26,A1T2WKMLGSO507,"Marylou Sakosky ""Ms MaryLou""",0,7,1,2011-11-04,YO USOULD OF SEEN THIS,WHAT A JOKE --PLEASE PUT CHIAHUAHU ON PROFILE SO I GET A 4 INCH BONES AND NOT 40 FOOT ONES ANOTHER JUNK ANIMAL WHATEVER --SOMESDAY I WILL GET IT RIGHT AND YOU WILL TOO --PUP PERONI SAUAGE HINT
B000F70R9C,A2D5I6RCM9N86A,Sally,1,1,1,2012-06-18,"Changed Formula = Bland, sad replacement of original","With the new packaging came cheap flavor.  I WAS a major fan and promoter of Good Earth Tea to my family and friends, drinking it once or twice daily.  But, since Good Earth changed their product ""wrapper"", I can hardly stand the stuff.  It has a bland and artificial flavor now, even though the package indicates all natural ingredients.  Think twice before buying this! I would go back to drinking Good Earth in a second if they would return to the previous recipe, because I loved it!"
B001M050CA,A3LHH530B23B4I,MG,1,3,1,2011-02-23,"Didn't like it, Wrong one","I had bought Nestle Dark Chocolate in a single box at local store and loved it.  Then on Amazon, I saw the 50-count, 2-pack size and the outside of the box in the picture also said ""Dark Chocolate"" so I ordered it.  Much to my surprised, it was awful, and the ingredients were different too.  It showed up as ""Dark Hot"" when I ordered it but I went by the picture online and thought it was just a different name for differentiating it from the regular single boxes of Dark Chocolate.  Nope.  Tasted awful and I ended up embarrassingly giving one box to the needy Food Bin and gave the other opened box to some people at work.  Not the same thing at all even though it says ""Dark Chocolate"" (still does), it is NOT the same as the single box of Dark Chocolate with 8 envelopes sold in pack of 12.  I will not buy the actual one I like at Amazon as the price is about the same as my local store.  But if you like the Dark Chocolate generally sold as 8 packets in a box, be aware it is NOT the same thing as the 50-count box labelled Dark Chocolate on the outside."
B0002VXZ4A,A2U3MPKGI7CEGI,J. Hilty,0,1,1,2011-12-16,Cheap knock offs are not that hot,"I remember years ago the first Wasabi peanuts I bought from a local gourmet food store were 100 times hotter then theses cheap knock-offs.<br />They were truly wasabi covered peanuts. These peanuts are covered first in a layer of soybean paste than a very thin coating of wasabi for color. I would say they are using a green food colored horseradish not true wasabi.<br /><br />If you like something crunchy and very mild heat, buy these. They are like eatting M&M candies. I read the other reviews before buying and all said ""Wow these are HOT! I say Bologna!<br /><br />Which goes to show... you can always make something cheap."
B002GWH5BM,A3N4E9GB9QJKDT,audibleBLiNK,2,2,1,2012-02-24,Not Freshly Roasted,"The description states that this is roasted the day they ship.<br />The first order I placed was 2 months old. I wrote Amazon to notify them and they kindly shipped me another order, free of charge.<br />Same roast date.<br /><br />I made this in an espresso machine and a french press. It tastes like office coffee. Coffee flavored water.<br /><br />Check your roast dates, YMMV. It's a white tag on the bottom. It's written in julian format."
B0043WOANY,ANNDJBVT8B8Q4,W. Petta,0,0,1,2012-10-02,Not as Flavorful as the regular PB2,I bought both the PB2 & the Chocolate PB2.  I am pretty disappointed in the chocolate.  It has neither a strong chocolate nor a strong peanut butter flavor.  Not worth the money.
B002YEPRJE,A20NL2LY4Z8GS3,"reviewer ""same""",0,0,1,2012-09-24,cardboard,bakes these for my family this morning. we threw them away they were so horrible. we decided they tasted like cardboard.
B001RVFDOO,A1D0N7I6OHX3WU,firsttimemom,3,5,1,2011-05-27,Weird flavors....,"I don't know why everyone loves these chips. They are healthy but taste disgusting. Only the original flavor tasted good, so getting the variety pack was a very bad idea. I would not buy this again and would rather go with baked chips than these. Pirate's Booty makes popped chips that are way better."
B003D4MDKK,A8XY7TOY1SPW5,Blue Flamingo,0,1,1,2012-01-18,Bitter,Yuck is all I can say. This drink is just too bitter and to top it off its carbonated. I tried chilling it and drinking it and it didn't do much to make it taste better. Avoid unless you like bitter drinks.
B001D0GV6I,A150B9TD0VQTTL,"D. Songco ""GD""",0,0,1,2010-03-10,More medicinal taste than vanilla,I tried a few of these then threw the rest away. Timothy's regular coffee is good but the flavored coffee is terrible
B0014EW4TQ,A258O0KFLNZBSC,Jigen,5,18,1,2009-11-11,"""food""","The ingredients are:  water, fresh mushrooms, canola or soybean oil, enriched wheat flour, fresh cream, corn starch salt, whey powder, soy protein isolate, monosodium glutamate, tomato paste, calcium caseinate(a milk protein), spice, yeast extract, and garlic powder.<br /><br />Would you eat a cup of anything beyond the first two ingredients?<br /><br />Remember when food was made in kitchens, not laboratories?<br /><br />It's little wonder we are fat, violent, disease-ridden and have difficulties concentrating when the ""food"" we are given sounds like a recipe from Dr. Evil.<br /><br />There is a link between what you eat and how you feel, think, behave and live.<br /><br />Campbell's isn't here to give you nutritious food, it's here to make a profit. If they could convince you that adding a teaspoon of dog excrement (under a name like caninus glutamate excremus) isn't bad for you (and could cut their costs), they would.<br /><br />Buy this product if you are lazy, or think that ingestion of suspicious chemicals is the same as nutrition. Or if you have a death wish."
B000I3RLVK,A1D7B5FIFWRE9Q,Tanya Scott,1,4,1,2010-10-22,Smoked the house more than the food,"I bought this item based on such good reviews. I thought I would do some ribs in the stove using a smoker bag instead going out in the cold to use the barbeque grill, but what a mistake. I followed the directions exactly and all I got was a smoky house and smoky clothes. The ribs had a weird and faint wood taste not smoky like you get on the grill. YUCK! The ribs were the worst I ever tasted. I usually don't do reviews unless I feel it's necessary and this is one of those times. I really expected to have good results. I give this one TWO THUMBS DOWN."
B0000DJDHN,AE6BT1EC56EN9,"D. Giddings ""davegidd""",0,0,1,2012-10-04,Sent my blood sugar through the roof!,"These cookies taste OK. You're not going to mistake them for regular cookies, but they're good enough.  They're about the size of a quarter.  My type 2 diabetes is well controlled and I rarely have numbers over 130 anymore even after a meal.  I ate just six of these cookies and my count shot up to 200!  I could have eaten a couple of much larger and tastier ""normal"" cookies and not had a reading that high.  So, if you want to try these, don't buy a large supply until you are sure they won't do the same thing to you."
B001LG945O,AUCIFMWP3DU8R,"R.S. Eisenberg ""&#34;Don't look back; somethi...",1,2,1,2009-04-13,"""I'd Rather Fight Than Switch""","To me, fruit juice in small cans are simply a staple - first example that comes to mind is good ol' Dole pineapple juice. The trend towards trendy little ""health"" beverages in overpriced little cans is nearly tragic.<br /><br />There is nothing about this product that would compel me to buy it. If I want a soda, I'll just grab one. I don't drink enough of them to have much dietary impact and despite the claim of ""100% What You Want"", there is nothing in here for me. If I want 100% Of What I Want, I will buy a few oranges and some seltzer water. If I want ""0% Of What You Don't Want"", well, why buy it?<br /><br />This is a time when we had better look pretty closely at what is an indulgent convenience and what is a necessity, and how to find a happy medium. I consider the likes of Pellegrino Aranciata, Orangina and Izze a luxury, and when I indulge it is a true delight.<br /><br />""Switch"" is a product that is not better tasting, proven healthier, or even less expensive than any of many other alternatives. Once again marketing is driving product creation and design, and that is a hateful concept.<br /><br />If you want a similar taste experience for about the same price,  pick up some Alka-Seltzer Cold Plus Nighttime- you'll stop sneezing and sniffling and get a great night's sleep."
B001CCU8AW,A3MGSLLGRASN0Q,Margie Markus,2,10,1,2009-04-11,are these K Cups,Please specify if these are K-cups. Very confusing. Don't know if they would work with my Keurig Coffee Maker.
B003Z6W32E,A25NXH7CGEYJ7Q,Prov 31 girl,17,24,1,2010-11-18,I also received nearly-expired product,"I should start by saying I love the Starbux Via coffees - they really are good ""emergency"" coffee.  I normally brew my own espresso every day, but I use the Via packs when I don't have time for that and need to hit the road with my caffeine fix.  I rated this product 1 star because like other reviewers, I too received a 50-ct box of nearly expired product.  When you buy this stuff in the store it has roughly a one year shelf life.  The box I was sent expires in two months.  A box of 50 is like a one year supply for me.  If I had known they are selling these boxes at such a good price because they are about to expire, I would have passed on this ""bargain"".  But if you plan to drink them all in a month or two, it is a good buy."
B001H3YKO6,A2TFZ3OG9FVXZD,Thomas K. Giles,7,12,1,2009-03-08,Easy bake mixes,Poorly priced product.  This item can be found at nearby stores foor less than half of the cost it is here.
B003TRFU06,A162HNG2WIVHOH,F. Gallegos,0,1,1,2012-09-09,not very good,"I've tried this a couple of time and both times the noodle just fell apart.  The taste was rather sweet, not like regular pasta.  Now searching for some better pasta substitute."
B004ALRMH4,A26YSH73TB5D35,Erik D. Skoog,0,1,1,2011-11-23,Timothys Colubian Excellencia,"Flavorless, like water. Instant would be quite a step up. Do not buy.  It was listed as medium roast, but has no flavor."
B000CQID7E,A5BQ1TSOCL4JZ,Momnipotent,0,0,1,2010-10-20,Couldn't even finish my cup,"I was very excited to try some tea with chocolate.  Maybe I don't like hazelnut, I can't really say, but I can say that I did not like this flavor-at all.  This is the only time I have strongly disliked a flavor of tea, and I will not be using any more of it."
B0002JTGFE,A1U6EO3TYYMTT2,Jessica P.,4,5,1,2011-04-12,YUCK!,"This fondant tastes horrible!  It has this really bitter after taste but before that after taste, it tastes like nothing...  YUCK!  I would not recommend this product to anyone."
B003KJE2WK,A2Q2GDB5XDYQV5,From The Tree House,2,4,1,2011-10-27,Aspartame aka Acesulfame K with Splenda,"I would never recommend this product to anyone, diet or no diet. Made consumer ill. Level of Aspartame nauseating. My suspicion is high levels of Aspartame are undisclosed while obvious 'Splenda' wording is used as a selling boost."
B001TM70V0,A1JHSP2BEJPJVC,"Dianna Lee ""DiannaGirl""",2,4,1,2012-04-29,Cats Hate It!,"I have 6 cats and do cat rescue.  I bought a case, since I mainly only use organic (Newman's Own)canned food for all my cats.  This looked and smelled like human food, but the cats won't touch it.  I left it outside for starving wild cats and THEY would not eat it either.  So buyer beware.  Don't buy a case to start with like I did.  I still have 20 cans left and no one will eat it."
B006E0NWX2,A12NE2TYEH25UI,L. Anderman,1,1,1,2012-04-24,Mint Surprise,"I'm a fan of delicious tea, and this seemed to have everything I want in a brew. Green tea? Check. Delicious fruit flavors of peach and mango? Check. On Amazon? Consider me sold!<br /><br />However, I must have missed that single line of the description that says ""contains peppermint leaves"" because I sure was surprised when my delicious fruit tea came out tasting like a candy cane (and a bad one at that). The mint overpowers every other flavor, but the addition of fruit undercuts the peppermint, so it's not really a mint tea OR a fruit tea. It's mostly just a ""bleh"".<br /><br />So awful I couldn't even give it away. Most people just smelled it and went ""no thanks""...can't say I blame them!<br /><br />That said, Tea Forte has some good teas. This just isn't one of them."
B0018KR8V0,A2MPAYT39QSQI,M. Shikibu,2,4,1,2011-08-16,Did not care for the cherry pie version,"Very disappointed in the taste;  was not at all what I expected from the description in a vegan book I read.  I'll try some of the other bars, but the cherry pie was too sweet and not pleasant, to me."
B0025UAC4M,A2F6W7IDBLTEYT,EmeraldFrogy,0,0,1,2011-11-17,"Not Asparatame it is Sucralose ""Splenda""","This Item is advertised ""Loosely"" as Generic Equal. It is NOT. It is generic ""Splenda"" What I received was Yellow Packets, of generic Splenda. I did not order Generic Splenda (Sucralose) I ordered Generic Equal. I use Generic all the time, however this is not even a Generic of Equal. This is Blatant False advertising. Not only are they advertising it as an Equal Product, making people assume it is Equal, But it is a completely different product. I recieved (YELLOW PACKETS OF GENERIC SPLENDA) I have complained, we shall see what happens."
B0000DJDJZ,A2EQ7TNZ75RIP5,"K. I. Vaughan ""Reads-a-Lot""",1,1,1,2012-09-28,"Confusion on ""sugar free"" title","I didn't order this item after reading the ingredients.  It says ""sugar-free"" but the main ingredient is maltitol.  While, yes it isn't technically from sugar cane, it does has a glycemic index of practically the same amount.  So what's the point you might as well use real maple syrup..."
B00169QSNW,A6FPHYRH1YPW7,bali,1,3,1,2009-04-22,Tasteless & dis-appointment - 100% loss of payment,"Dear Miss/Sir, with great regret I have to write this and complain that the above item I purchased had absolutely no flavour, in-spite of cooking into Regular Oven, Microwave Oven and as well as Toaster Oven per the given Instructions etc. it gave horrible odour and the odour was so intense that I had to turn on Exhaust Fan on and Open the doors and windows as well. Even neighbours wondered and asked what was this smell. There was No Customer Service or Help for me to contact. I left few pieces outside and even the Squirrel and Skunk did not like it. I end-up throwing away the whole box in the garbage. It was 100% loss of my purchase. What a dis-appointment ?"
B001EPPFWI,A3756PRIE96H7J,S. Jordan,7,7,1,2011-11-25,Garbage,"Five-color pepper is one of my culinary secrets.  I've been partial to the Morton & Bassett Rainbow Peppercorns but it's a bit dear.  So I ordered this Roland product in bulk-- a two-pack of nice big keep-fresh bottles amounting to two pounds altogether, for a somewhat more attractive price than the M&B.<br /><br />It arrived in totally unacceptable form: moldy peppercorns, broken empty husks, withered ancient former peppercorns from a bygone era, gargantuan mutant peppercorns incompatible with any grinder I've ever seen, stems (!)...<br /><br />Two pounds of utter garbage.<br /><br />Avoid."
B005HUVI0Y,A7O0SZ153FJT,Miss Terry,4,4,1,2011-08-12,What happened to my old Caribou Blend??,"LOVED Caribou Blend.  Found a great price at Amazon, ordered enough to last 5 or 6 months.  K-Cups had a different logo than my previous purchases, and tasted sooooo bad I couldn't drink it.  After opening several boxes and brewing several cups from each box, each cup as bad as the last, I decided to return the unopened boxes.  BUYER BEWARE--I had no idea that the seller would refuse to take back or refund anything on ""consumable"" products.  I'm out a lot of money for really bad coffee and can't find another brand that is as good as my old Caribou Blend.  Any suggestions??"
B001D0IZBM,A9M342KNA2NPA,Thomas Mullikin,0,1,1,2012-02-07,It's Decaf,"Very disappointed!  Nowhere in the online write-up, or on the outside of the box, does it state that this is decaf coffee.  I've had the regular and it is great.  However, I was deceived into thinking that this was the same product.  The words ""decaf"" are only printed on the actual K-cup."
B0008IT4OM,ADW9I4QNIJRL6,Lawrence Byng,4,4,1,2010-10-17,Absolute disaster,Product arrived as a congealed mass. Not a single truffle survived intact during shipping...unmitigated disaster! Don't waste your time and money!<br /><br />The Lindt bar chocolate that I ordered separately arrived at the same time but in pristine condition.
B0032CJYF0,A1NSF9EC5Q12ZK,cryskittys,3,3,1,2010-07-20,Sorry to say...but this is disgusting,This tasted bitter and smelled even worse. I'm sorry to say it was so bad I had to spit it out.  I don't recommend this flavor. I'm going back to the Banannamon ones which are delicious!
B000E243R0,A21W046H38TX5T,humbleconsumer,8,10,1,2011-01-14,Avoid this product,"This is the first product I have ever reviewed.  I shop a lot on Amazon and rely on reviews and they have always helped me.  This product is so bad, that I felt I had to warn others.  I purchased it looking for healthy low fat snack.  First off, the package says low fat.  They may be low fat, but the chip is as greasy as they come.  Next, the chip has no snap too it.  It is soft and melts.  Not something you want in a chip.  Worst of all is the taste.  The cheese flavor is prominent but nasty.  Overall, avoid this product.  I should have been tipped off by the price, which is fairly low for a supposedly healthy and gluten free product in this quantity."
B009GHI5Q4,A3O6KWUXYFECY0,Maria,13,33,1,2010-11-06,"BAD, do NOT buy!","Chicken by-product, corn gluten meal, and whole ground corn?!!  Yeah, I'm NOT feeding my cat that, sorry. Googling ""corn gluten meal"" shows that it is used as an herbicide according to U.S. Patent # 5,030,268. If you Google ""U.S. Patent 5,030,268"" you will find out.  By-products are all the nasty parts of the chicken, turkey that humans won't eat: feet, neck, spleen, intestines that have bad effects on health. After all there are reasons why humans don't eat these parts, correct? So why should our pets? A good book that explains about by-products and manufacturing is The New Natural Cat by Anitra Frazier.  Because of these ingredients being in most cat foods, I buy Tractor Supply's 4HEALTH INDOOR dry food. Compare the ingredients in the Science Diet food to 4HEALTH and you will see the differences. 4HEALTH is a much better quality product with no corn, wheat or soy at HALF the price."
B002VC22UG,A1ADBFXP4CFNRA,Gretchen,1,26,1,2009-09-24,never received this order,I think they would have been good... really wish I could have experienced them.  They've never arrived.
B0000D9N3M,A1TP9R3J6NGLF3,"HHUNT ""Sengak""",3,8,1,2007-02-18,Old & HARD,This product previously ordered and excellent but this time tasted old and was very hard---finally threw it away.<br /><br />Still have not figured out how I ever got it in first place as ordered another product from Amazon and somehow got this  as well?????
B002L82UX4,A1NASHF2NH7WV9,Rev Shoshana,0,1,1,2011-07-15,way too salty,I know others like salt more than I do but I am not on a salt free diet or anything like that.  I love sausage but this was way too salty for my taste.
B004SRFYMK,A5R5AK6SOBY8X,"GL ""GL""",4,4,1,2010-08-19,Taste like plastic,"I was excited to find ZICO on auto delivery, but really disappointed in the new packaging and recipe.  I ordered 2 boxes and they had a plastic after taste.  I thought maybe it was just this batch...so I waited for my next order. Same thing taste like plastic and made from concentrate.  It use to be so good!<br /><br />Cancelled my subscription today!"
B001SAUZA6,A1IQUWJ9N6RSU1,Tim J. Weaver,0,0,1,2012-10-08,tastes like chemicals,really bad taste. Not natural at all. We bought a pack but only used one. I wish we hadn't bought it.
B000SARZ2S,A2Q2WNMMSLJAVH,Cookiemonster,0,0,1,2012-02-04,Not so great,"I bought from the Cravings Place before so it was a disappoint to get this product, Cake and Cookie Mix, and it turned out really bad. I followed the directions and the cookies were ""cakey.""  It might be good for just cake mix but not for cookies.  I only used one bag and now I have 5 leftover which I doubt will ever use again."
B000KV61FC,A1786LAB5NI62A,Sally,0,1,1,2011-05-14,Not good at all,"I have a yorkie (4 lbs) so I got the extra small one. Not a single doggie-bite-size treat could come out from where it supposed to, and that was me trying to get the treats out...<br />So, don't bother with this toy, your dog is only gonna drool all over from smelling that toy."
B0002YW26E,A26MACZZVTVRZ6,John,0,0,1,2012-01-11,Totally useless and attract more!!!,I used this for a week and noticed there are more and more cockroaches in my kitchen. The bait only trap very few and most of them choose to avoid the bait.<br />Also the patent is pending which disappoint me more and justify its 'effects'.
B007FS8AL6,A22ESM89AJP5XQ,Raven Rhys,0,1,1,2012-07-07,Bait and Switch or Just a Mistake?,"Old bags were 1g sugar per serving.  The new bags are 18g sugar per serving!!!  How does this happen?  I want to eat this stuff.  Loved it. But, not now.  Confused as to why the product has changed so much, from last year."
B007I7YZJK,A3KF8W2F9YFAB3,Dusty,5,6,1,2012-07-07,Disappointed,"I was very excited when I saw this product and it stated it was sweetened with honey.  I did not see anywhere that it also contained sucralose (sweetener) which I dislike very much until I actually received the product.  I also found out at this time that this is a purchase that cannot be returned to Amazon.  PLEASE, in the future, list all ingredients on products."
B000LR4E6I,A36U7NO5WC37HO,Yu Kwan Cheng,7,8,1,2011-09-03,Misleading Picture and Description,"This item sold and shipped by [...] is nothing like what is pictured, they mentioned x oz/jar, more like 5oz/can.  The first can I opened the pull tab came right off.  I'm no stranger to pull tabs I feed my cat from cans that are pull tabs.<br /><br />I recommend going to their site [...].  Their picture is more accurate of the product. The title of the site is ""russian caviar since 2004, shipped from the USA"".  Notice that this product title starts with ""Alaskan Salmon"", minor quib, but ...<br /><br />My order consists of 4 cans of ""Grained Salmon Caviar""  looks and smells nothing like the sushi restaurant roe.  A lot of the eggs were crushed I'd say around 80% to 90%.  The ones I get from the sushi restaurants are all intact little bubbles.  It might be because its concentrate, but I don't remember the Roe in the restaurants smelling like olives. I don't like olives<br /><br />The can labels are russian but I can see ""made in USA"" and made on March 28, 2011.  This contradicts with description of 2 week shelf life.  So this product has already been expired, possibly they mean when its opened.  It was September when I received it.  I was a bit turned off by the large difference in ship and made date.<br /><br />The order arrived a day later than expected.  That is fine however it was only shipped after I inquired its status.  The shipper said he/she was ""sorry I was out of town"".  The product was pack tightly, but the ice pack that was packed with has already melted by the time I got it (I opened the package immediately upon receiving, knowing it was perishable).<br /><br />This is the first time I ordered Salmon Roe, perhaps they all come like this.  However there are still inconsistencies with this product's page, that needs to be pointed out."
B001A7RNB6,AGQIQ1TEW7H5R,P. M. Gross,0,0,1,2012-07-12,"POOR ""SPRAYING"" SYSTEM",The powder either comes out in clumps or not at all.  Even the slightest breeze will blow it away from its target.  We cannot comment on the effectiveness of the contents; we weren't able to get the powder where it was needed.<br /><br />Not recommended.
B003XUHHLE,A18V4PUO8SJZT3,"A. Gift For You ""Hearts""",0,1,1,2012-03-15,This Needs Discontinued,This was probably the WORST soup I've ever had. I made it earlier today thinking it couldn't be that bad. Who can mess up tortellini? Well I ate one bite and just couldn't do the rest. Gag. The tomato base is DISGUSTING! The 4 tortellini are sooo gross. Seriously whoever let this be released has no taste buds whatsoever. Do yourself a favor and pass on this one.
B003NDDZR6,A1SZ5QXGTVUPMB,buck,0,2,1,2012-06-27,too salty,far too salty.  Save your money.  You might as well get a salt shaker and pour salt over your corn.
B004K30HO2,A2SQO8G2ME2KQ,"Heidi ""Heidi Ho""",0,1,1,2011-06-30,They do not work,"These little cups are a waste of money. The Kerug machine had a difficult time processing the coffee through the cup, and as a result I ended up with several half cups of coffee.<br /><br />I tried it about 10 times, and then gave up."
B001D9ZV5G,A3THEEZ55XYMJ6,ej76az,0,2,1,2011-12-12,dog refused,My dog refused to eat any of these.  I had to give them away.  Beware if your dog is picky.
B003THTKZC,A3S76TKGIJ8031,Kim Bukowski,3,21,1,2011-01-31,Clif Crunch bars,"Just when you think you're eating healthier - you research to find out ""Your NOT"" with Clif Products. Theirs so much sugar, carbs & fats in these products that you might as well eat cookies or candy bars. They definitely taste better and you get the same sugar & calories."
B002AQP5MK,A17G64FFXETEM,Amayon,0,8,1,2011-12-24,Terrible product in all ways,"Firstly this is NOT gluten free. Secondly the mix is terrible, very very dry as batter, and very dry and crumbly and rock hard around the edges when cooked. Ate 1 and threw the rest away. NOT WORTH BUYING!"
B004OAZ36I,A1IPLPWQ54YGV5,JoMama,1,1,1,2012-03-02,Bad Item,I ordered this item as a gift for my daughter who had received a Keurig brewer for Christmas. The cups arrived partially opened and with holes in them. She said about 50% of the cups were not usable. This was not a shipping problem but had to have come from the factory like that. She was disappointed and so was I.
B002AR14WO,A2MSQNPTNAAGL1,P. Cannon,0,1,1,2009-09-30,Really Weak Tea made me Really Nauseous,"I tried this Numi Chocolate Puerh tea four times and was disappointed and left with a very upset stomach. I used a big mug and the taste was barely detectable, it did however have a pleasant aroma of cinnamon with an ever so slight scent of vanilla. I then tried it in a smaller cup with the same results, barely any taste to it. I then tried it in a tiny 6 oz tea cup and it still really had no flavor other then a slight taste of cinnamon in hot water. Very weak tea with awful side effects of extreme nausea. Not sure if this was from the acid in it or something else, maybe the cinnamon. I can't recommend this on any level, it is weak and tasteless with awful side effects at least for me.  I love plain Rooibos and I will stick to that."
B0030VJ9K8,A6LAMY7Z10BBJ,Amazon Shopper,1,1,1,2010-10-13,Icky mama grain,"First, the other happy baby flavors have been a hit with my baby and me.  But this mama grain is indescribable.  I knew it as soon as I opened the pouch...The smell is awful...But I figured we would try it anyway.  I only wish I had the video camera out...Baby didn't like this one at all and I can't blame him.  Recommend buying one pack regardless of the price before getting the 16 pack."
B005X98T3S,A2F4XG8AKD5L56,misi1818,0,0,1,2012-03-06,These have a horrible taste,I received these sprinkles as a gift to use to decorate cupcakes for my son's birthday party.  Before putting them on I ate a few and am so glad I did.  These taste awful!  There is no way I could serve these to guests.  It is a really cute idea and would have been perfect for the dinosaur themed party but the taste has to be addressed.
B000FFIEL2,A32Y43QW0DCFVK,estep,2,5,1,2011-11-25,Bad,"I followed the directions and the product was bad. I wouldn't even call it soup, much more like concrete. I couldn't finish it. My partner had the same opinion after trying. I think the Nile products are much better....."
B00005IX96,A3DIW9TBW79W7J,Espresso fiend,3,5,1,2007-02-12,Shipment was expired by 2 years,"I was really looking forward to these pods based on the reviews.  Starbucks is good, but I prefer bolder taste.... imagine my surprise when I ordered 2 boxes - both were expired! One expired back in 2005 for gosh sakes.  I admit that Amazon agreed to credit me for cost plus part of shipping, but geez, 2 years expired!!!  I'm hoping to find local San Diego area shoppe that carries pods so that I can try something different than starbucks."
